rep	moi	hpi	fov	barcode	nucleus	spots	spots_per_infected_cell	mean_n
0	1.0 MOI	7	1	Ambiguous	Nucleus	122	2.772727272727273	3.003141706320516
0	1.0 MOI	7	1	Ambiguous	Cytoplasm	1437	32.65909090909091	20.894193410850505
0	1.0 MOI	7	1	Ambiguous	Nucleus	603	13.704545454545455	10.218233840529392
0	1.0 MOI	7	1	Unique	Cytoplasm	2943	66.88636363636364	38.015881256811774
0	1.0 MOI	7	1	Unique	Nucleus	971	22.06818181818182	13.305659207720957
0	1.0 MOI	7	2	Ambiguous	Cytoplasm	368	9.945945945945946	4.964884091448232
0	1.0 MOI	7	2	Ambiguous	Nucleus	163	4.405405405405405	3.003141706320516
0	1.0 MOI	7	2	Ambiguous	Cytoplasm	1684	45.513513513513516	20.894193410850505
0	1.0 MOI	7	2	Ambiguous	Nucleus	715	19.324324324324326	10.218233840529392
0	1.0 MOI	7	2	Unique	Cytoplasm	3351	90.56756756756756	38.015881256811774
0	1.0 MOI	7	2	Unique	Nucleus	894	24.16216216216216	13.305659207720957
0	1.0 MOI	7	3	Ambiguous	Cytoplasm	342	7.434782608695652	4.964884091448232
0	1.0 MOI	7	3	Ambiguous	Nucleus	236	5.130434782608695	3.003141706320516
0	1.0 MOI	7	3	Ambiguous	Cytoplasm	1575	34.23913043478261	20.894193410850505
0	1.0 MOI	7	3	Ambiguous	Nucleus	708	15.391304347826086	10.218233840529392
0	1.0 MOI	7	3	Unique	Cytoplasm	3134	68.1304347826087	38.015881256811774
0	1.0 MOI	7	3	Unique	Nucleus	949	20.630434782608695	13.305659207720957
0	1.0 MOI	7	4	Ambiguous	Cytoplasm	215	4.215686274509804	4.964884091448232
0	1.0 MOI	7	4	Ambiguous	Nucleus	116	2.2745098039215685	3.003141706320516
0	1.0 MOI	7	4	Ambiguous	Cytoplasm	1014	19.88235294117647	20.894193410850505
0	1.0 MOI	7	4	Ambiguous	Nucleus	606	11.882352941176471	10.218233840529392
0	1.0 MOI	7	4	Unique	Cytoplasm	2165	42.450980392156865	38.015881256811774
0	1.0 MOI	7	4	Unique	Nucleus	851	16.686274509803923	13.305659207720957
0	1.0 MOI	7	5	Ambiguous	Cytoplasm	252	3.5	4.964884091448232
0	1.0 MOI	7	5	Ambiguous	Nucleus	197	2.736111111111111	3.003141706320516
0	1.0 MOI	7	5	Ambiguous	Cytoplasm	1493	20.73611111111111	20.894193410850505
0	1.0 MOI	7	5	Ambiguous	Nucleus	807	11.208333333333332	10.218233840529392
0	1.0 MOI	7	5	Unique	Cytoplasm	2856	39.666666666666664	38.015881256811774
0	1.0 MOI	7	5	Unique	Nucleus	1118	15.527777777777779	13.305659207720957
0	1.0 MOI	7	6	Ambiguous	Cytoplasm	284	4.982456140350877	4.964884091448232
0	1.0 MOI	7	6	Ambiguous	Nucleus	168	2.947368421052632	3.003141706320516
0	1.0 MOI	7	6	Ambiguous	Cytoplasm	1624	28.49122807017544	20.894193410850505
0	1.0 MOI	7	6	Ambiguous	Nucleus	913	16.017543859649123	10.218233840529392
0	1.0 MOI	7	6	Unique	Cytoplasm	3376	59.228070175438596	38.015881256811774
0	1.0 MOI	7	6	Unique	Nucleus	1214	21.29824561403509	13.305659207720957
0	1.0 MOI	7	7	Ambiguous	Cytoplasm	178	3.423076923076923	4.964884091448232
0	1.0 MOI	7	7	Ambiguous	Nucleus	118	2.269230769230769	3.003141706320516
0	1.0 MOI	7	7	Ambiguous	Cytoplasm	1092	21	20.894193410850505
0	1.0 MOI	7	7	Ambiguous	Nucleus	544	10.461538461538462	10.218233840529392
0	1.0 MOI	7	7	Unique	Cytoplasm	2785	53.55769230769231	38.015881256811774
0	1.0 MOI	7	7	Unique	Nucleus	801	15.403846153846153	13.305659207720957
0	1.0 MOI	8	0	Ambiguous	Cytoplasm	249	4.69811320754717	4.416583073794773
0	1.0 MOI	8	0	Ambiguous	Nucleus	141	2.660377358490566	2.136226284501968
0	1.0 MOI	8	0	Ambiguous	Cytoplasm	1758	33.16981132075472	24.13082170112441
0	1.0 MOI	8	0	Ambiguous	Nucleus	599	11.30188679245283	9.405056099818104
0	1.0 MOI	8	0	Unique	Cytoplasm	3161	59.64150943396226	45.294575793281616
0	1.0 MOI	8	0	Unique	Nucleus	825	15.566037735849056	14.519959796507603
0	1.0 MOI	8	1	Ambiguous	Cytoplasm	343	6.125	4.416583073794773
0	1.0 MOI	8	1	Ambiguous	Nucleus	96	1.7142857142857144	2.136226284501968
0	1.0 MOI	8	1	Ambiguous	Cytoplasm	1780	31.785714285714285	24.13082170112441
0	1.0 MOI	8	1	Ambiguous	Nucleus	493	8.803571428571429	9.405056099818104
0	1.0 MOI	8	1	Unique	Cytoplasm	2828	50.5	45.294575793281616
0	1.0 MOI	8	1	Unique	Nucleus	757	13.517857142857142	14.519959796507603
0	1.0 MOI	8	2	Ambiguous	Cytoplasm	224	5.894736842105264	4.416583073794773
0	1.0 MOI	8	2	Ambiguous	Nucleus	112	2.9473684210526314	2.136226284501968
0	1.0 MOI	8	2	Ambiguous	Cytoplasm	1658	43.63157894736842	24.13082170112441
0	1.0 MOI	8	2	Ambiguous	Nucleus	405	10.657894736842104	9.405056099818104
0	1.0 MOI	8	2	Unique	Cytoplasm	2867	75.44736842105263	45.294575793281616
0	1.0 MOI	8	2	Unique	Nucleus	551	14.5	14.519959796507603
0	1.0 MOI	8	3	Ambiguous	Cytoplasm	294	5.764705882352941	4.416583073794773
0	1.0 MOI	8	3	Ambiguous	Nucleus	116	2.2745098039215685	2.136226284501968
0	1.0 MOI	8	3	Ambiguous	Cytoplasm	1659	32.529411764705884	24.13082170112441
0	1.0 MOI	8	3	Ambiguous	Nucleus	586	11.490196078431373	9.405056099818104
0	1.0 MOI	8	3	Unique	Cytoplasm	2871	56.294117647058826	45.294575793281616
0	1.0 MOI	8	3	Unique	Nucleus	798	15.647058823529411	14.519959796507603
0	1.0 MOI	8	4	Ambiguous	Cytoplasm	267	6.068181818181818	4.416583073794773
0	1.0 MOI	8	4	Ambiguous	Nucleus	116	2.6363636363636362	2.136226284501968
0	1.0 MOI	8	4	Ambiguous	Cytoplasm	1749	39.75	24.13082170112441
0	1.0 MOI	8	4	Ambiguous	Nucleus	506	11.5	9.405056099818104
0	1.0 MOI	8	4	Unique	Cytoplasm	3243	73.70454545454545	45.294575793281616
0	1.0 MOI	8	4	Unique	Nucleus	812	18.454545454545453	14.519959796507603
0	1.0 MOI	8	5	Ambiguous	Cytoplasm	245	4.083333333333334	4.416583073794773
0	1.0 MOI	8	5	Ambiguous	Nucleus	116	1.9333333333333333	2.136226284501968
0	1.0 MOI	8	5	Ambiguous	Cytoplasm	1823	30.383333333333333	24.13082170112441
0	1.0 MOI	8	5	Ambiguous	Nucleus	624	10.4	9.405056099818104
0	1.0 MOI	8	5	Unique	Cytoplasm	3096	51.6	45.294575793281616
0	1.0 MOI	8	5	Unique	Nucleus	900	15	14.519959796507603
0	1.0 MOI	8	6	Ambiguous	Cytoplasm	239	3.567164179104478	4.416583073794773
0	1.0 MOI	8	6	Ambiguous	Nucleus	101	1.507462686567164	2.136226284501968
0	1.0 MOI	8	6	Ambiguous	Cytoplasm	1726	25.761194029850746	24.13082170112441
0	1.0 MOI	8	6	Ambiguous	Nucleus	713	10.64179104477612	9.405056099818104
0	1.0 MOI	8	6	Unique	Cytoplasm	2756	41.134328358208954	45.294575793281616
0	1.0 MOI	8	6	Unique	Nucleus	1180	17.611940298507463	14.519959796507603
0	1.0 MOI	8	7	Ambiguous	Cytoplasm	236	5.2444444444444445	4.416583073794773
0	1.0 MOI	8	7	Ambiguous	Nucleus	68	1.511111111111111	2.136226284501968
0	1.0 MOI	8	7	Ambiguous	Cytoplasm	1894	42.08888888888889	24.13082170112441
0	1.0 MOI	8	7	Ambiguous	Nucleus	513	11.4	9.405056099818104
0	1.0 MOI	8	7	Unique	Cytoplasm	3023	67.17777777777778	45.294575793281616
0	1.0 MOI	8	7	Unique	Nucleus	812	18.044444444444444	14.519959796507603
1	0.3 MOI	0	0	Ambiguous	Cytoplasm	1	0.03333333333333333	0.08181899145077225
1	0.3 MOI	0	0	Ambiguous	Nucleus	1	0.03333333333333333	0.06950422348819499
1	0.3 MOI	0	0	Unique	Cytoplasm	55	1.8333333333333333	2.4462962512269315
1	0.3 MOI	0	0	Unique	Nucleus	44	1.4666666666666666	1.730301713141303
1	0.3 MOI	0	1	Unique	Cytoplasm	62	2.066666666666667	2.4462962512269315
1	0.3 MOI	0	1	Unique	Nucleus	47	1.5666666666666667	1.730301713141303
1	0.3 MOI	0	2	Ambiguous	Cytoplasm	2	0.05555555555555555	0.08181899145077225
1	0.3 MOI	0	2	Ambiguous	Nucleus	1	0.027777777777777776	0.06950422348819499
1	0.3 MOI	0	2	Unique	Cytoplasm	65	1.8055555555555556	2.4462962512269315
1	0.3 MOI	0	2	Unique	Nucleus	66	1.8333333333333333	1.730301713141303
1	0.3 MOI	0	3	Ambiguous	Cytoplasm	1	0.03333333333333333	0.08181899145077225
1	0.3 MOI	0	3	Unique	Cytoplasm	76	2.533333333333333	2.4462962512269315
1	0.3 MOI	0	3	Unique	Nucleus	35	1.1666666666666667	1.730301713141303
1	0.3 MOI	0	4	Ambiguous	Nucleus	1	0.14285714285714285	0.06950422348819499
1	0.3 MOI	0	4	Unique	Cytoplasm	29	4.142857142857142	2.4462962512269315
1	0.3 MOI	0	4	Unique	Nucleus	20	2.857142857142857	1.730301713141303
1	0.3 MOI	0	5	Ambiguous	Cytoplasm	1	0.07692307692307693	0.08181899145077225
1	0.3 MOI	0	5	Unique	Cytoplasm	22	1.6923076923076925	2.4462962512269315
1	0.3 MOI	0	5	Unique	Nucleus	8	0.6153846153846154	1.730301713141303
1	0.3 MOI	0	6	Ambiguous	Cytoplasm	1	0.03333333333333333	0.058798036937571824
1	0.3 MOI	0	6	Ambiguous	Cytoplasm	2	0.06666666666666667	0.08181899145077225
1	0.3 MOI	0	6	Ambiguous	Nucleus	2	0.06666666666666667	0.06950422348819499
1	0.3 MOI	0	6	Unique	Cytoplasm	94	3.1333333333333333	2.4462962512269315
1	0.3 MOI	0	6	Unique	Nucleus	42	1.4	1.730301713141303
1	0.3 MOI	0	7	Ambiguous	Cytoplasm	1	0.01818181818181818	0.058798036937571824
1	0.3 MOI	0	7	Ambiguous	Cytoplasm	7	0.12727272727272726	0.08181899145077225
1	0.3 MOI	0	7	Ambiguous	Nucleus	5	0.09090909090909091	0.06950422348819499
1	0.3 MOI	0	7	Unique	Cytoplasm	114	2.0727272727272728	2.4462962512269315
1	0.3 MOI	0	7	Unique	Nucleus	123	2.2363636363636363	1.730301713141303
1	0.3 MOI	0	8	Ambiguous	Cytoplasm	1	0.022727272727272728	0.08181899145077225
1	0.3 MOI	0	8	Unique	Cytoplasm	105	2.3863636363636362	2.4462962512269315
1	0.3 MOI	0	8	Unique	Nucleus	77	1.75	1.730301713141303
1	0.3 MOI	0	9	Ambiguous	Cytoplasm	1	0.022222222222222223	0.08181899145077225
1	0.3 MOI	0	9	Ambiguous	Nucleus	1	0.022222222222222223	0.06950422348819499
1	0.3 MOI	0	9	Unique	Cytoplasm	130	2.888888888888889	2.4462962512269315
1	0.3 MOI	0	9	Unique	Nucleus	93	2.0666666666666664	1.730301713141303
1	0.3 MOI	1	0	Ambiguous	Cytoplasm	10	0.13157894736842105	0.06474303140059373
1	0.3 MOI	1	0	Ambiguous	Nucleus	25	0.3289473684210526	0.1933959079089995
1	0.3 MOI	1	0	Ambiguous	Cytoplasm	63	0.8289473684210527	0.42173053144573436
1	0.3 MOI	1	0	Ambiguous	Nucleus	212	2.7894736842105265	1.1738546660487217
1	0.3 MOI	1	0	Unique	Cytoplasm	1251	16.460526315789473	10.669984760321674
1	0.3 MOI	1	0	Unique	Nucleus	1449	19.06578947368421	10.671808320896362
1	0.3 MOI	1	1	Ambiguous	Cytoplasm	6	0.075	0.06474303140059373
1	0.3 MOI	1	1	Ambiguous	Nucleus	18	0.225	0.1933959079089995
1	0.3 MOI	1	1	Ambiguous	Cytoplasm	56	0.7	0.42173053144573436
1	0.3 MOI	1	1	Ambiguous	Nucleus	149	1.8625	1.1738546660487217
1	0.3 MOI	1	1	Unique	Cytoplasm	1234	15.425	10.669984760321674
1	0.3 MOI	1	1	Unique	Nucleus	1315	16.4375	10.671808320896362
1	0.3 MOI	1	2	Ambiguous	Cytoplasm	7	0.09090909090909091	0.06474303140059373
1	0.3 MOI	1	2	Ambiguous	Nucleus	17	0.2207792207792208	0.1933959079089995
1	0.3 MOI	1	2	Ambiguous	Cytoplasm	38	0.4935064935064935	0.42173053144573436
1	0.3 MOI	1	2	Ambiguous	Nucleus	117	1.5194805194805194	1.1738546660487217
1	0.3 MOI	1	2	Unique	Cytoplasm	1056	13.714285714285714	10.669984760321674
1	0.3 MOI	1	2	Unique	Nucleus	1017	13.207792207792208	10.671808320896362
1	0.3 MOI	1	3	Ambiguous	Cytoplasm	3	0.03571428571428571	0.06474303140059373
1	0.3 MOI	1	3	Ambiguous	Nucleus	7	0.08333333333333333	0.1933959079089995
1	0.3 MOI	1	3	Ambiguous	Cytoplasm	23	0.2738095238095238	0.42173053144573436
1	0.3 MOI	1	3	Ambiguous	Nucleus	58	0.6904761904761905	1.1738546660487217
1	0.3 MOI	1	3	Unique	Cytoplasm	688	8.19047619047619	10.669984760321674
1	0.3 MOI	1	3	Unique	Nucleus	635	7.559523809523809	10.671808320896362
1	0.3 MOI	1	4	Ambiguous	Nucleus	2	0.03571428571428571	0.1933959079089995
1	0.3 MOI	1	4	Ambiguous	Cytoplasm	12	0.21428571428571427	0.42173053144573436
1	0.3 MOI	1	4	Ambiguous	Nucleus	32	0.5714285714285714	1.1738546660487217
1	0.3 MOI	1	4	Unique	Cytoplasm	438	7.821428571428571	10.669984760321674
1	0.3 MOI	1	4	Unique	Nucleus	397	7.089285714285714	10.671808320896362
1	0.3 MOI	1	5	Ambiguous	Cytoplasm	3	0.044117647058823525	0.06474303140059373
1	0.3 MOI	1	5	Ambiguous	Nucleus	12	0.17647058823529413	0.1933959079089995
1	0.3 MOI	1	5	Ambiguous	Cytoplasm	53	0.7794117647058824	0.42173053144573436
1	0.3 MOI	1	5	Ambiguous	Nucleus	114	1.676470588235294	1.1738546660487217
1	0.3 MOI	1	5	Unique	Cytoplasm	1260	18.52941176470588	10.669984760321674
1	0.3 MOI	1	5	Unique	Nucleus	1127	16.573529411764707	10.671808320896362
1	0.3 MOI	1	6	Ambiguous	Cytoplasm	8	0.0975609756097561	0.06474303140059373
1	0.3 MOI	1	6	Ambiguous	Nucleus	19	0.23170731707317074	0.1933959079089995
1	0.3 MOI	1	6	Ambiguous	Cytoplasm	50	0.6097560975609756	0.42173053144573436
1	0.3 MOI	1	6	Ambiguous	Nucleus	137	1.670731707317073	1.1738546660487217
1	0.3 MOI	1	6	Unique	Cytoplasm	1288	15.707317073170731	10.669984760321674
1	0.3 MOI	1	6	Unique	Nucleus	1286	15.682926829268293	10.671808320896362
1	0.3 MOI	1	7	Ambiguous	Cytoplasm	11	0.12941176470588234	0.06474303140059373
1	0.3 MOI	1	7	Ambiguous	Nucleus	20	0.23529411764705882	0.1933959079089995
1	0.3 MOI	1	7	Ambiguous	Cytoplasm	58	0.6823529411764706	0.42173053144573436
1	0.3 MOI	1	7	Ambiguous	Nucleus	161	1.8941176470588235	1.1738546660487217
1	0.3 MOI	1	7	Unique	Cytoplasm	1300	15.294117647058824	10.669984760321674
1	0.3 MOI	1	7	Unique	Nucleus	1403	16.505882352941178	10.671808320896362
1	0.3 MOI	1	8	Ambiguous	Cytoplasm	3	0.03225806451612903	0.06474303140059373
1	0.3 MOI	1	8	Ambiguous	Nucleus	21	0.22580645161290322	0.1933959079089995
1	0.3 MOI	1	8	Ambiguous	Cytoplasm	36	0.3870967741935484	0.42173053144573436
1	0.3 MOI	1	8	Ambiguous	Nucleus	168	1.8064516129032258	1.1738546660487217
1	0.3 MOI	1	8	Unique	Cytoplasm	1146	12.32258064516129	10.669984760321674
1	0.3 MOI	1	8	Unique	Nucleus	1383	14.870967741935484	10.671808320896362
1	0.3 MOI	1	9	Ambiguous	Cytoplasm	11	0.12087912087912088	0.06474303140059373
1	0.3 MOI	1	9	Ambiguous	Nucleus	16	0.17582417582417584	0.1933959079089995
1	0.3 MOI	1	9	Ambiguous	Cytoplasm	44	0.4835164835164835	0.42173053144573436
1	0.3 MOI	1	9	Ambiguous	Nucleus	153	1.6813186813186813	1.1738546660487217
1	0.3 MOI	1	9	Unique	Cytoplasm	943	10.362637362637363	10.669984760321674
1	0.3 MOI	1	9	Unique	Nucleus	1163	12.780219780219781	10.671808320896362
1	0.3 MOI	2	0	Ambiguous	Cytoplasm	8	0.09411764705882353	0.0703706749043622
1	0.3 MOI	2	0	Ambiguous	Nucleus	60	0.7058823529411765	0.5022150418311011
1	0.3 MOI	2	0	Ambiguous	Cytoplasm	61	0.7176470588235294	0.42979525686013703
1	0.3 MOI	2	0	Ambiguous	Nucleus	310	3.647058823529412	2.4586970832468498
1	0.3 MOI	2	0	Unique	Cytoplasm	1305	15.352941176470589	11.360517885358487
1	0.3 MOI	2	0	Unique	Nucleus	1577	18.552941176470586	14.0594270161564
1	0.3 MOI	2	1	Ambiguous	Cytoplasm	5	0.06097560975609756	0.0703706749043622
1	0.3 MOI	2	1	Ambiguous	Nucleus	32	0.3902439024390244	0.5022150418311011
1	0.3 MOI	2	1	Ambiguous	Cytoplasm	53	0.6463414634146342	0.42979525686013703
1	0.3 MOI	2	1	Ambiguous	Nucleus	252	3.073170731707317	2.4586970832468498
1	0.3 MOI	2	1	Unique	Cytoplasm	1253	15.28048780487805	11.360517885358487
1	0.3 MOI	2	1	Unique	Nucleus	1360	16.585365853658537	14.0594270161564
1	0.3 MOI	2	2	Ambiguous	Cytoplasm	8	0.10126582278481014	0.0703706749043622
1	0.3 MOI	2	2	Ambiguous	Nucleus	48	0.6075949367088608	0.5022150418311011
1	0.3 MOI	2	2	Ambiguous	Cytoplasm	64	0.810126582278481	0.42979525686013703
1	0.3 MOI	2	2	Ambiguous	Nucleus	298	3.7721518987341773	2.4586970832468498
1	0.3 MOI	2	2	Unique	Cytoplasm	1232	15.594936708860759	11.360517885358487
1	0.3 MOI	2	2	Unique	Nucleus	1618	20.481012658227847	14.0594270161564
1	0.3 MOI	2	3	Ambiguous	Cytoplasm	5	0.05952380952380952	0.0703706749043622
1	0.3 MOI	2	3	Ambiguous	Nucleus	43	0.5119047619047619	0.5022150418311011
1	0.3 MOI	2	3	Ambiguous	Cytoplasm	49	0.5833333333333334	0.42979525686013703
1	0.3 MOI	2	3	Ambiguous	Nucleus	271	3.2261904761904763	2.4586970832468498
1	0.3 MOI	2	3	Unique	Cytoplasm	1240	14.761904761904763	11.360517885358487
1	0.3 MOI	2	3	Unique	Nucleus	1495	17.797619047619047	14.0594270161564
1	0.3 MOI	2	4	Ambiguous	Cytoplasm	4	0.039603960396039604	0.0703706749043622
1	0.3 MOI	2	4	Ambiguous	Nucleus	29	0.2871287128712871	0.5022150418311011
1	0.3 MOI	2	4	Ambiguous	Cytoplasm	54	0.5346534653465347	0.42979525686013703
1	0.3 MOI	2	4	Ambiguous	Nucleus	245	2.4257425742574257	2.4586970832468498
1	0.3 MOI	2	4	Unique	Cytoplasm	1182	11.702970297029703	11.360517885358487
1	0.3 MOI	2	4	Unique	Nucleus	1447	14.326732673267326	14.0594270161564
1	0.3 MOI	2	5	Ambiguous	Cytoplasm	10	0.1282051282051282	0.0703706749043622
1	0.3 MOI	2	5	Ambiguous	Nucleus	54	0.6923076923076923	0.5022150418311011
1	0.3 MOI	2	5	Ambiguous	Cytoplasm	61	0.782051282051282	0.42979525686013703
1	0.3 MOI	2	5	Ambiguous	Nucleus	270	3.4615384615384612	2.4586970832468498
1	0.3 MOI	2	5	Unique	Cytoplasm	1240	15.897435897435898	11.360517885358487
1	0.3 MOI	2	5	Unique	Nucleus	1495	19.166666666666668	14.0594270161564
1	0.3 MOI	2	6	Ambiguous	Cytoplasm	4	0.05194805194805195	0.0703706749043622
1	0.3 MOI	2	6	Ambiguous	Nucleus	48	0.6233766233766234	0.5022150418311011
1	0.3 MOI	2	6	Ambiguous	Cytoplasm	52	0.6753246753246753	0.42979525686013703
1	0.3 MOI	2	6	Ambiguous	Nucleus	308	4	2.4586970832468498
1	0.3 MOI	2	6	Unique	Cytoplasm	1112	14.441558441558442	11.360517885358487
1	0.3 MOI	2	6	Unique	Nucleus	1723	22.376623376623378	14.0594270161564
1	0.3 MOI	2	7	Ambiguous	Cytoplasm	8	0.1095890410958904	0.0703706749043622
1	0.3 MOI	2	7	Ambiguous	Nucleus	61	0.8356164383561644	0.5022150418311011
1	0.3 MOI	2	7	Ambiguous	Cytoplasm	51	0.6986301369863013	0.42979525686013703
1	0.3 MOI	2	7	Ambiguous	Nucleus	355	4.863013698630137	2.4586970832468498
1	0.3 MOI	2	7	Unique	Cytoplasm	1133	15.520547945205479	11.360517885358487
1	0.3 MOI	2	7	Unique	Nucleus	1749	23.958904109589042	14.0594270161564
1	0.3 MOI	2	8	Ambiguous	Cytoplasm	6	0.08	0.0703706749043622
1	0.3 MOI	2	8	Ambiguous	Nucleus	58	0.7733333333333333	0.5022150418311011
1	0.3 MOI	2	8	Ambiguous	Cytoplasm	53	0.7066666666666667	0.42979525686013703
1	0.3 MOI	2	8	Ambiguous	Nucleus	405	5.4	2.4586970832468498
1	0.3 MOI	2	8	Unique	Cytoplasm	1193	15.906666666666666	11.360517885358487
1	0.3 MOI	2	8	Unique	Nucleus	1940	25.866666666666667	14.0594270161564
1	0.3 MOI	2	9	Ambiguous	Cytoplasm	11	0.1325301204819277	0.0703706749043622
1	0.3 MOI	2	9	Ambiguous	Nucleus	89	1.072289156626506	0.5022150418311011
1	0.3 MOI	2	9	Ambiguous	Cytoplasm	56	0.6746987951807228	0.42979525686013703
1	0.3 MOI	2	9	Ambiguous	Nucleus	460	5.542168674698796	2.4586970832468498
1	0.3 MOI	2	9	Unique	Cytoplasm	1236	14.891566265060241	11.360517885358487
1	0.3 MOI	2	9	Unique	Nucleus	2167	26.10843373493976	14.0594270161564
1	0.3 MOI	3	0	Ambiguous	Cytoplasm	7	0.11475409836065574	0.12658249088793358
1	0.3 MOI	3	0	Ambiguous	Nucleus	11	0.18032786885245902	0.2538222515778983
1	0.3 MOI	3	0	Ambiguous	Cytoplasm	80	1.3114754098360657	0.7956453212108476
1	0.3 MOI	3	0	Ambiguous	Nucleus	110	1.8032786885245902	1.2374647810603068
1	0.3 MOI	3	0	Unique	Cytoplasm	1498	24.557377049180328	16.571260561648568
1	0.3 MOI	3	0	Unique	Nucleus	936	15.344262295081966	12.514756694284957
1	0.3 MOI	3	1	Ambiguous	Cytoplasm	7	0.09722222222222221	0.12658249088793358
1	0.3 MOI	3	1	Ambiguous	Nucleus	8	0.1111111111111111	0.2538222515778983
1	0.3 MOI	3	1	Ambiguous	Cytoplasm	48	0.6666666666666666	0.7956453212108476
1	0.3 MOI	3	1	Ambiguous	Nucleus	101	1.402777777777778	1.2374647810603068
1	0.3 MOI	3	1	Unique	Cytoplasm	1238	17.194444444444443	16.571260561648568
1	0.3 MOI	3	1	Unique	Nucleus	967	13.430555555555555	12.514756694284957
1	0.3 MOI	3	2	Ambiguous	Cytoplasm	8	0.10526315789473684	0.12658249088793358
1	0.3 MOI	3	2	Ambiguous	Nucleus	17	0.22368421052631576	0.2538222515778983
1	0.3 MOI	3	2	Ambiguous	Cytoplasm	85	1.118421052631579	0.7956453212108476
1	0.3 MOI	3	2	Ambiguous	Nucleus	98	1.2894736842105263	1.2374647810603068
1	0.3 MOI	3	2	Unique	Cytoplasm	1350	17.763157894736842	16.571260561648568
1	0.3 MOI	3	2	Unique	Nucleus	1093	14.381578947368421	12.514756694284957
1	0.3 MOI	3	3	Ambiguous	Cytoplasm	6	0.12	0.12658249088793358
1	0.3 MOI	3	3	Ambiguous	Nucleus	14	0.27999999999999997	0.2538222515778983
1	0.3 MOI	3	3	Ambiguous	Cytoplasm	43	0.86	0.7956453212108476
1	0.3 MOI	3	3	Ambiguous	Nucleus	86	1.72	1.2374647810603068
1	0.3 MOI	3	3	Unique	Cytoplasm	1034	20.68	16.571260561648568
1	0.3 MOI	3	3	Unique	Nucleus	933	18.66	12.514756694284957
1	0.3 MOI	3	4	Ambiguous	Cytoplasm	6	0.08	0.12658249088793358
1	0.3 MOI	3	4	Ambiguous	Nucleus	12	0.16	0.2538222515778983
1	0.3 MOI	3	4	Ambiguous	Cytoplasm	54	0.72	0.7956453212108476
1	0.3 MOI	3	4	Ambiguous	Nucleus	92	1.2266666666666666	1.2374647810603068
1	0.3 MOI	3	4	Unique	Cytoplasm	1031	13.746666666666666	16.571260561648568
1	0.3 MOI	3	4	Unique	Nucleus	957	12.76	12.514756694284957
1	0.3 MOI	3	5	Ambiguous	Cytoplasm	5	0.08333333333333334	0.12658249088793358
1	0.3 MOI	3	5	Ambiguous	Nucleus	20	0.33333333333333337	0.2538222515778983
1	0.3 MOI	3	5	Ambiguous	Cytoplasm	45	0.75	0.7956453212108476
1	0.3 MOI	3	5	Ambiguous	Nucleus	96	1.6	1.2374647810603068
1	0.3 MOI	3	5	Unique	Cytoplasm	944	15.733333333333333	16.571260561648568
1	0.3 MOI	3	5	Unique	Nucleus	830	13.833333333333334	12.514756694284957
1	0.3 MOI	3	6	Ambiguous	Cytoplasm	7	0.14893617021276595	0.12658249088793358
1	0.3 MOI	3	6	Ambiguous	Nucleus	8	0.1702127659574468	0.2538222515778983
1	0.3 MOI	3	6	Ambiguous	Cytoplasm	82	1.7446808510638296	0.7956453212108476
1	0.3 MOI	3	6	Ambiguous	Nucleus	79	1.6808510638297873	1.2374647810603068
1	0.3 MOI	3	6	Unique	Cytoplasm	1280	27.23404255319149	16.571260561648568
1	0.3 MOI	3	6	Unique	Nucleus	887	18.872340425531917	12.514756694284957
1	0.3 MOI	3	7	Ambiguous	Cytoplasm	7	0.10606060606060606	0.12658249088793358
1	0.3 MOI	3	7	Ambiguous	Nucleus	13	0.19696969696969696	0.2538222515778983
1	0.3 MOI	3	7	Ambiguous	Cytoplasm	72	1.090909090909091	0.7956453212108476
1	0.3 MOI	3	7	Ambiguous	Nucleus	103	1.5606060606060606	1.2374647810603068
1	0.3 MOI	3	7	Unique	Cytoplasm	1436	21.757575757575758	16.571260561648568
1	0.3 MOI	3	7	Unique	Nucleus	1121	16.984848484848484	12.514756694284957
1	0.3 MOI	3	8	Ambiguous	Cytoplasm	11	0.14666666666666667	0.12658249088793358
1	0.3 MOI	3	8	Ambiguous	Nucleus	17	0.22666666666666666	0.2538222515778983
1	0.3 MOI	3	8	Ambiguous	Cytoplasm	89	1.1866666666666668	0.7956453212108476
1	0.3 MOI	3	8	Ambiguous	Nucleus	100	1.3333333333333333	1.2374647810603068
1	0.3 MOI	3	8	Unique	Cytoplasm	1495	19.933333333333334	16.571260561648568
1	0.3 MOI	3	8	Unique	Nucleus	1105	14.733333333333334	12.514756694284957
1	0.3 MOI	3	9	Ambiguous	Cytoplasm	8	0.10126582278481014	0.12658249088793358
1	0.3 MOI	3	9	Ambiguous	Nucleus	15	0.18987341772151897	0.2538222515778983
1	0.3 MOI	3	9	Ambiguous	Cytoplasm	68	0.8607594936708861	0.7956453212108476
1	0.3 MOI	3	9	Ambiguous	Nucleus	93	1.1772151898734178	1.2374647810603068
1	0.3 MOI	3	9	Unique	Cytoplasm	1403	17.759493670886076	16.571260561648568
1	0.3 MOI	3	9	Unique	Nucleus	1124	14.227848101265822	12.514756694284957
1	0.3 MOI	4	0	Ambiguous	Cytoplasm	43	0.6142857142857142	0.34605639923529635
