rep	moi	hpi	fov	molecule	nucleus	spots	spots_per_infected_cell	mean_n
1	0.3 MOI	2	3	vRNA	nucleus	774	9.214285714285715	5.338594004370982
1	0.3 MOI	2	4	mRNA	cytoplasm	845	8.366336633663366	7.371378446386462
1	0.3 MOI	2	4	mRNA	nucleus	742	7.346534653465347	7.371378446386462
1	0.3 MOI	2	4	vRNA	cytoplasm	337	3.336633663366337	5.338594004370982
1	0.3 MOI	2	4	vRNA	nucleus	705	6.98019801980198	5.338594004370982
1	0.3 MOI	2	5	mRNA	cytoplasm	827	10.602564102564102	7.371378446386462
1	0.3 MOI	2	5	mRNA	nucleus	663	8.5	7.371378446386462
1	0.3 MOI	2	5	vRNA	cytoplasm	413	5.294871794871795	5.338594004370982
1	0.3 MOI	2	5	vRNA	nucleus	832	10.666666666666666	5.338594004370982
1	0.3 MOI	2	6	mRNA	cytoplasm	802	10.415584415584416	7.371378446386462
1	0.3 MOI	2	6	mRNA	nucleus	743	9.64935064935065	7.371378446386462
1	0.3 MOI	2	6	vRNA	cytoplasm	310	4.025974025974026	5.338594004370982
1	0.3 MOI	2	6	vRNA	nucleus	980	12.727272727272727	5.338594004370982
1	0.3 MOI	2	7	mRNA	cytoplasm	769	10.534246575342465	7.371378446386462
1	0.3 MOI	2	7	mRNA	nucleus	794	10.876712328767123	7.371378446386462
1	0.3 MOI	2	7	vRNA	cytoplasm	364	4.986301369863013	5.338594004370982
1	0.3 MOI	2	7	vRNA	nucleus	955	13.082191780821917	5.338594004370982
1	0.3 MOI	2	8	mRNA	cytoplasm	783	10.44	7.371378446386462
1	0.3 MOI	2	8	mRNA	nucleus	872	11.626666666666667	7.371378446386462
1	0.3 MOI	2	8	vRNA	cytoplasm	410	5.466666666666667	5.338594004370982
1	0.3 MOI	2	8	vRNA	nucleus	1068	14.24	5.338594004370982
1	0.3 MOI	2	9	mRNA	cytoplasm	818	9.855421686746988	7.371378446386462
1	0.3 MOI	2	9	mRNA	nucleus	958	11.542168674698795	7.371378446386462
1	0.3 MOI	2	9	vRNA	cytoplasm	418	5.0361445783132535	5.338594004370982
1	0.3 MOI	2	9	vRNA	nucleus	1209	14.566265060240964	5.338594004370982
1	0.3 MOI	3	0	mRNA	cytoplasm	1116	18.295081967213115	10.14097077397731
1	0.3 MOI	3	0	mRNA	nucleus	585	9.59016393442623	10.14097077397731
1	0.3 MOI	3	0	vRNA	cytoplasm	382	6.262295081967213	4.402037853989452
1	0.3 MOI	3	0	vRNA	nucleus	351	5.754098360655737	4.402037853989452
1	0.3 MOI	3	1	mRNA	cytoplasm	1002	13.916666666666666	10.14097077397731
1	0.3 MOI	3	1	mRNA	nucleus	609	8.458333333333334	10.14097077397731
1	0.3 MOI	3	1	vRNA	cytoplasm	236	3.2777777777777777	4.402037853989452
1	0.3 MOI	3	1	vRNA	nucleus	358	4.972222222222222	4.402037853989452
1	0.3 MOI	3	2	mRNA	cytoplasm	1035	13.618421052631579	10.14097077397731
1	0.3 MOI	3	2	mRNA	nucleus	660	8.68421052631579	10.14097077397731
1	0.3 MOI	3	2	vRNA	cytoplasm	315	4.144736842105263	4.402037853989452
1	0.3 MOI	3	2	vRNA	nucleus	433	5.697368421052632	4.402037853989452
1	0.3 MOI	3	3	mRNA	cytoplasm	793	15.86	10.14097077397731
1	0.3 MOI	3	3	mRNA	nucleus	535	10.7	10.14097077397731
1	0.3 MOI	3	3	vRNA	cytoplasm	241	4.82	4.402037853989452
1	0.3 MOI	3	3	vRNA	nucleus	398	7.96	4.402037853989452
1	0.3 MOI	3	4	mRNA	cytoplasm	701	9.346666666666668	10.14097077397731
1	0.3 MOI	3	4	mRNA	nucleus	532	7.093333333333333	10.14097077397731
1	0.3 MOI	3	4	vRNA	cytoplasm	330	4.4	4.402037853989452
1	0.3 MOI	3	4	vRNA	nucleus	425	5.666666666666667	4.402037853989452
1	0.3 MOI	3	5	mRNA	cytoplasm	742	12.366666666666667	10.14097077397731
1	0.3 MOI	3	5	mRNA	nucleus	500	8.333333333333334	10.14097077397731
1	0.3 MOI	3	5	vRNA	cytoplasm	202	3.3666666666666667	4.402037853989452
1	0.3 MOI	3	5	vRNA	nucleus	330	5.5	4.402037853989452
1	0.3 MOI	3	6	mRNA	cytoplasm	925	19.680851063829788	10.14097077397731
1	0.3 MOI	3	6	mRNA	nucleus	488	10.382978723404255	10.14097077397731
1	0.3 MOI	3	6	vRNA	cytoplasm	355	7.553191489361702	4.402037853989452
1	0.3 MOI	3	6	vRNA	nucleus	399	8.48936170212766	4.402037853989452
1	0.3 MOI	3	7	mRNA	cytoplasm	1072	16.242424242424242	10.14097077397731
1	0.3 MOI	3	7	mRNA	nucleus	693	10.5	10.14097077397731
1	0.3 MOI	3	7	vRNA	cytoplasm	364	5.515151515151516	4.402037853989452
1	0.3 MOI	3	7	vRNA	nucleus	428	6.484848484848485	4.402037853989452
1	0.3 MOI	3	8	mRNA	cytoplasm	1194	15.92	10.14097077397731
1	0.3 MOI	3	8	mRNA	nucleus	716	9.546666666666667	10.14097077397731
1	0.3 MOI	3	8	vRNA	cytoplasm	301	4.013333333333334	4.402037853989452
1	0.3 MOI	3	8	vRNA	nucleus	389	5.1866666666666665	4.402037853989452
1	0.3 MOI	3	9	mRNA	cytoplasm	1051	13.30379746835443	10.14097077397731
1	0.3 MOI	3	9	mRNA	nucleus	691	8.746835443037975	10.14097077397731
1	0.3 MOI	3	9	vRNA	cytoplasm	352	4.455696202531645	4.402037853989452
1	0.3 MOI	3	9	vRNA	nucleus	433	5.481012658227848	4.402037853989452
1	0.3 MOI	4	0	mRNA	cytoplasm	1337	19.1	13.721613376119324
1	0.3 MOI	4	0	mRNA	nucleus	749	10.700000000000001	13.721613376119324
1	0.3 MOI	4	0	vRNA	cytoplasm	235	3.357142857142857	3.599537922084073
1	0.3 MOI	4	0	vRNA	nucleus	370	5.285714285714286	3.599537922084073
1	0.3 MOI	4	1	mRNA	cytoplasm	1491	25.271186440677965	13.721613376119324
1	0.3 MOI	4	1	mRNA	nucleus	838	14.203389830508474	13.721613376119324
1	0.3 MOI	4	1	vRNA	cytoplasm	261	4.423728813559322	3.599537922084073
1	0.3 MOI	4	1	vRNA	nucleus	351	5.9491525423728815	3.599537922084073
1	0.3 MOI	4	2	mRNA	cytoplasm	1147	17.646153846153847	13.721613376119324
1	0.3 MOI	4	2	mRNA	nucleus	680	10.461538461538462	13.721613376119324
1	0.3 MOI	4	2	vRNA	cytoplasm	197	3.030769230769231	3.599537922084073
1	0.3 MOI	4	2	vRNA	nucleus	280	4.3076923076923075	3.599537922084073
1	0.3 MOI	4	3	mRNA	cytoplasm	1327	17.460526315789473	13.721613376119324
1	0.3 MOI	4	3	mRNA	nucleus	673	8.855263157894736	13.721613376119324
1	0.3 MOI	4	3	vRNA	cytoplasm	239	3.1447368421052633	3.599537922084073
1	0.3 MOI	4	3	vRNA	nucleus	259	3.4078947368421053	3.599537922084073
1	0.3 MOI	4	4	mRNA	cytoplasm	1200	20.689655172413794	13.721613376119324
1	0.3 MOI	4	4	mRNA	nucleus	609	10.5	13.721613376119324
1	0.3 MOI	4	4	vRNA	cytoplasm	191	3.293103448275862	3.599537922084073
1	0.3 MOI	4	4	vRNA	nucleus	211	3.6379310344827585	3.599537922084073
1	0.3 MOI	4	5	mRNA	cytoplasm	1365	30.333333333333332	13.721613376119324
1	0.3 MOI	4	5	mRNA	nucleus	556	12.355555555555556	13.721613376119324
1	0.3 MOI	4	5	vRNA	cytoplasm	182	4.044444444444444	3.599537922084073
1	0.3 MOI	4	5	vRNA	nucleus	207	4.6	3.599537922084073
1	0.3 MOI	4	6	mRNA	cytoplasm	1269	28.2	13.721613376119324
1	0.3 MOI	4	6	mRNA	nucleus	626	13.911111111111111	13.721613376119324
1	0.3 MOI	4	6	vRNA	cytoplasm	201	4.466666666666667	3.599537922084073
1	0.3 MOI	4	6	vRNA	nucleus	227	5.044444444444444	3.599537922084073
1	0.3 MOI	4	7	mRNA	cytoplasm	1129	20.527272727272727	13.721613376119324
1	0.3 MOI	4	7	mRNA	nucleus	658	11.963636363636363	13.721613376119324
1	0.3 MOI	4	7	vRNA	cytoplasm	257	4.672727272727273	3.599537922084073
1	0.3 MOI	4	7	vRNA	nucleus	315	5.7272727272727275	3.599537922084073
1	0.3 MOI	4	8	mRNA	cytoplasm	1639	29.8	13.721613376119324
1	0.3 MOI	4	8	mRNA	nucleus	816	14.836363636363636	13.721613376119324
1	0.3 MOI	4	8	vRNA	cytoplasm	243	4.418181818181818	3.599537922084073
1	0.3 MOI	4	8	vRNA	nucleus	351	6.381818181818182	3.599537922084073
1	0.3 MOI	4	9	mRNA	cytoplasm	1542	21.416666666666668	13.721613376119324
1	0.3 MOI	4	9	mRNA	nucleus	988	13.722222222222221	13.721613376119324
1	0.3 MOI	4	9	vRNA	cytoplasm	257	3.569444444444444	3.599537922084073
1	0.3 MOI	4	9	vRNA	nucleus	408	5.666666666666667	3.599537922084073
1	0.3 MOI	5	0	mRNA	cytoplasm	1746	24.25	15.953183184479805
1	0.3 MOI	5	0	mRNA	nucleus	887	12.319444444444445	15.953183184479805
1	0.3 MOI	5	0	vRNA	cytoplasm	294	4.083333333333333	4.423596187745813
1	0.3 MOI	5	0	vRNA	nucleus	502	6.972222222222222	4.423596187745813
1	0.3 MOI	5	1	mRNA	cytoplasm	1030	13.91891891891892	15.953183184479805
1	0.3 MOI	5	1	mRNA	nucleus	588	7.945945945945946	15.953183184479805
1	0.3 MOI	5	1	vRNA	cytoplasm	204	2.7567567567567566	4.423596187745813
1	0.3 MOI	5	1	vRNA	nucleus	444	6	4.423596187745813
1	0.3 MOI	5	2	mRNA	cytoplasm	1626	24.26865671641791	15.953183184479805
1	0.3 MOI	5	2	mRNA	nucleus	1010	15.074626865671641	15.953183184479805
1	0.3 MOI	5	2	vRNA	cytoplasm	287	4.2835820895522385	4.423596187745813
1	0.3 MOI	5	2	vRNA	nucleus	601	8.970149253731343	4.423596187745813
1	0.3 MOI	5	3	mRNA	cytoplasm	1368	18.486486486486488	15.953183184479805
1	0.3 MOI	5	3	mRNA	nucleus	675	9.121621621621621	15.953183184479805
1	0.3 MOI	5	3	vRNA	cytoplasm	222	3	4.423596187745813
1	0.3 MOI	5	3	vRNA	nucleus	427	5.77027027027027	4.423596187745813
1	0.3 MOI	5	4	mRNA	cytoplasm	1296	19.93846153846154	15.953183184479805
1	0.3 MOI	5	4	mRNA	nucleus	537	8.26153846153846	15.953183184479805
1	0.3 MOI	5	4	vRNA	cytoplasm	198	3.046153846153846	4.423596187745813
1	0.3 MOI	5	4	vRNA	nucleus	443	6.815384615384616	4.423596187745813
1	0.3 MOI	5	5	mRNA	cytoplasm	1450	24.576271186440678	15.953183184479805
1	0.3 MOI	5	5	mRNA	nucleus	772	13.084745762711865	15.953183184479805
1	0.3 MOI	5	5	vRNA	cytoplasm	188	3.1864406779661016	4.423596187745813
1	0.3 MOI	5	5	vRNA	nucleus	449	7.610169491525424	4.423596187745813
1	0.3 MOI	5	6	mRNA	cytoplasm	1563	24.046153846153846	15.953183184479805
1	0.3 MOI	5	6	mRNA	nucleus	723	11.123076923076923	15.953183184479805
1	0.3 MOI	5	6	vRNA	cytoplasm	169	2.6	4.423596187745813
1	0.3 MOI	5	6	vRNA	nucleus	466	7.1692307692307695	4.423596187745813
1	0.3 MOI	5	7	mRNA	cytoplasm	1876	28	15.953183184479805
1	0.3 MOI	5	7	mRNA	nucleus	987	14.73134328358209	15.953183184479805
1	0.3 MOI	5	7	vRNA	cytoplasm	342	5.104477611940299	4.423596187745813
1	0.3 MOI	5	7	vRNA	nucleus	635	9.477611940298507	4.423596187745813
1	0.3 MOI	5	8	mRNA	cytoplasm	1404	20.647058823529413	15.953183184479805
1	0.3 MOI	5	8	mRNA	nucleus	859	12.632352941176471	15.953183184479805
1	0.3 MOI	5	8	vRNA	cytoplasm	268	3.941176470588235	4.423596187745813
1	0.3 MOI	5	8	vRNA	nucleus	539	7.926470588235294	4.423596187745813
1	0.3 MOI	5	9	mRNA	cytoplasm	1149	14.362499999999999	15.953183184479805
1	0.3 MOI	5	9	mRNA	nucleus	593	7.4125000000000005	15.953183184479805
1	0.3 MOI	5	9	vRNA	cytoplasm	231	2.8874999999999997	4.423596187745813
1	0.3 MOI	5	9	vRNA	nucleus	538	6.725	4.423596187745813
1	0.3 MOI	6	0	mRNA	cytoplasm	1263	15.592592592592592	11.777683899141216
1	0.3 MOI	6	0	mRNA	nucleus	452	5.580246913580247	11.777683899141216
1	0.3 MOI	6	0	vRNA	cytoplasm	143	1.765432098765432	3.1749914978147853
1	0.3 MOI	6	0	vRNA	nucleus	301	3.716049382716049	3.1749914978147853
1	0.3 MOI	6	1	mRNA	cytoplasm	1364	18.684931506849313	11.777683899141216
1	0.3 MOI	6	1	mRNA	nucleus	541	7.410958904109589	11.777683899141216
1	0.3 MOI	6	1	vRNA	cytoplasm	169	2.315068493150685	3.1749914978147853
1	0.3 MOI	6	1	vRNA	nucleus	346	4.739726027397261	3.1749914978147853
1	0.3 MOI	6	2	mRNA	cytoplasm	1534	20.453333333333333	11.777683899141216
1	0.3 MOI	6	2	mRNA	nucleus	545	7.266666666666667	11.777683899141216
1	0.3 MOI	6	2	vRNA	cytoplasm	213	2.84	3.1749914978147853
1	0.3 MOI	6	2	vRNA	nucleus	374	4.986666666666666	3.1749914978147853
1	0.3 MOI	6	3	mRNA	cytoplasm	1254	12.666666666666666	11.777683899141216
1	0.3 MOI	6	3	mRNA	nucleus	473	4.777777777777778	11.777683899141216
1	0.3 MOI	6	3	vRNA	cytoplasm	266	2.686868686868687	3.1749914978147853
1	0.3 MOI	6	3	vRNA	nucleus	373	3.7676767676767677	3.1749914978147853
1	0.3 MOI	6	4	mRNA	cytoplasm	1163	11.989690721649485	11.777683899141216
1	0.3 MOI	6	4	mRNA	nucleus	613	6.319587628865979	11.777683899141216
1	0.3 MOI	6	4	vRNA	cytoplasm	190	1.958762886597938	3.1749914978147853
1	0.3 MOI	6	4	vRNA	nucleus	298	3.072164948453608	3.1749914978147853
1	0.3 MOI	6	5	mRNA	cytoplasm	1052	13.487179487179487	11.777683899141216
1	0.3 MOI	6	5	mRNA	nucleus	617	7.91025641025641	11.777683899141216
1	0.3 MOI	6	5	vRNA	cytoplasm	127	1.6282051282051282	3.1749914978147853
1	0.3 MOI	6	5	vRNA	nucleus	221	2.8333333333333335	3.1749914978147853
1	0.3 MOI	6	6	mRNA	cytoplasm	148	7.0476190476190474	11.777683899141216
1	0.3 MOI	6	6	mRNA	nucleus	54	2.571428571428571	11.777683899141216
1	0.3 MOI	6	6	vRNA	cytoplasm	21	1	3.1749914978147853
1	0.3 MOI	6	6	vRNA	nucleus	27	1.2857142857142856	3.1749914978147853
1	0.3 MOI	6	7	mRNA	cytoplasm	1557	17.49438202247191	11.777683899141216
1	0.3 MOI	6	7	mRNA	nucleus	778	8.741573033707866	11.777683899141216
1	0.3 MOI	6	7	vRNA	cytoplasm	230	2.5842696629213484	3.1749914978147853
1	0.3 MOI	6	7	vRNA	nucleus	389	4.370786516853933	3.1749914978147853
1	0.3 MOI	6	8	mRNA	cytoplasm	1854	24.394736842105264	11.777683899141216
1	0.3 MOI	6	8	mRNA	nucleus	731	9.618421052631579	11.777683899141216
1	0.3 MOI	6	8	vRNA	cytoplasm	207	2.723684210526316	3.1749914978147853
1	0.3 MOI	6	8	vRNA	nucleus	399	5.25	3.1749914978147853
1	0.3 MOI	6	9	mRNA	cytoplasm	1741	20.244186046511626	11.777683899141216
1	0.3 MOI	6	9	mRNA	nucleus	657	7.6395348837209305	11.777683899141216
1	0.3 MOI	6	9	vRNA	cytoplasm	212	2.4651162790697674	3.1749914978147853
1	0.3 MOI	6	9	vRNA	nucleus	428	4.976744186046512	3.1749914978147853
1	0.3 MOI	7	0	mRNA	cytoplasm	1188	11.762376237623762	15.224123371126904
1	0.3 MOI	7	0	mRNA	nucleus	404	4	15.224123371126904
1	0.3 MOI	7	0	vRNA	cytoplasm	267	2.6435643564356437	5.7031810610602545
1	0.3 MOI	7	0	vRNA	nucleus	340	3.366336633663366	5.7031810610602545
1	0.3 MOI	7	1	mRNA	cytoplasm	1490	14.9	15.224123371126904
1	0.3 MOI	7	1	mRNA	nucleus	493	4.93	15.224123371126904
1	0.3 MOI	7	1	vRNA	cytoplasm	264	2.64	5.7031810610602545
1	0.3 MOI	7	1	vRNA	nucleus	407	4.07	5.7031810610602545
1	0.3 MOI	7	2	mRNA	cytoplasm	1730	18.404255319148934	15.224123371126904
1	0.3 MOI	7	2	mRNA	nucleus	585	6.223404255319149	15.224123371126904
1	0.3 MOI	7	2	vRNA	cytoplasm	362	3.851063829787234	5.7031810610602545
1	0.3 MOI	7	2	vRNA	nucleus	376	4	5.7031810610602545
1	0.3 MOI	7	3	mRNA	cytoplasm	1604	17.822222222222223	15.224123371126904
1	0.3 MOI	7	3	mRNA	nucleus	530	5.888888888888888	15.224123371126904
1	0.3 MOI	7	3	vRNA	cytoplasm	249	2.7666666666666666	5.7031810610602545
1	0.3 MOI	7	3	vRNA	nucleus	305	3.388888888888889	5.7031810610602545
1	0.3 MOI	7	4	mRNA	cytoplasm	1465	17.235294117647058	15.224123371126904
1	0.3 MOI	7	4	mRNA	nucleus	432	5.08235294117647	15.224123371126904
1	0.3 MOI	7	4	vRNA	cytoplasm	268	3.152941176470588	5.7031810610602545
1	0.3 MOI	7	4	vRNA	nucleus	319	3.7529411764705882	5.7031810610602545
1	0.3 MOI	7	5	mRNA	cytoplasm	1010	14.428571428571429	15.224123371126904
1	0.3 MOI	7	5	mRNA	nucleus	350	5	15.224123371126904
1	0.3 MOI	7	5	vRNA	cytoplasm	130	1.8571428571428572	5.7031810610602545
1	0.3 MOI	7	5	vRNA	nucleus	140	2	5.7031810610602545
1	0.3 MOI	7	6	mRNA	cytoplasm	1362	19.183098591549296	15.224123371126904
1	0.3 MOI	7	6	mRNA	nucleus	304	4.28169014084507	15.224123371126904
1	0.3 MOI	7	6	vRNA	cytoplasm	302	4.253521126760563	5.7031810610602545
1	0.3 MOI	7	6	vRNA	nucleus	239	3.3661971830985915	5.7031810610602545
1	0.3 MOI	7	7	mRNA	cytoplasm	1672	21.164556962025316	15.224123371126904
1	0.3 MOI	7	7	mRNA	nucleus	534	6.7594936708860756	15.224123371126904
1	0.3 MOI	7	7	vRNA	cytoplasm	387	4.89873417721519	5.7031810610602545
1	0.3 MOI	7	7	vRNA	nucleus	340	4.30379746835443	5.7031810610602545
1	0.3 MOI	7	8	mRNA	cytoplasm	1485	13.378378378378379	15.224123371126904
1	0.3 MOI	7	8	mRNA	nucleus	606	5.45945945945946	15.224123371126904
1	0.3 MOI	7	8	vRNA	cytoplasm	309	2.7837837837837838	5.7031810610602545
1	0.3 MOI	7	8	vRNA	nucleus	461	4.153153153153153	5.7031810610602545
1	0.3 MOI	7	9	mRNA	cytoplasm	1447	15.231578947368421	15.224123371126904
1	0.3 MOI	7	9	mRNA	nucleus	509	5.3578947368421055	15.224123371126904
1	0.3 MOI	7	9	vRNA	cytoplasm	277	2.9157894736842103	5.7031810610602545
1	0.3 MOI	7	9	vRNA	nucleus	374	3.9368421052631577	5.7031810610602545
1	0.3 MOI	8	0	mRNA	cytoplasm	1702	18.703296703296704	18.17018331505002
1	0.3 MOI	8	0	mRNA	nucleus	491	5.395604395604396	18.17018331505002
1	0.3 MOI	8	0	vRNA	cytoplasm	385	4.230769230769231	9.142022144120347
1	0.3 MOI	8	0	vRNA	nucleus	352	3.868131868131868	9.142022144120347
1	0.3 MOI	8	1	mRNA	cytoplasm	2431	43.410714285714285	18.17018331505002
1	0.3 MOI	8	1	mRNA	nucleus	450	8.035714285714286	18.17018331505002
1	0.3 MOI	8	1	vRNA	cytoplasm	741	13.232142857142858	9.142022144120347
1	0.3 MOI	8	1	vRNA	nucleus	423	7.553571428571429	9.142022144120347
1	0.3 MOI	8	2	mRNA	cytoplasm	2114	28.186666666666667	18.17018331505002
1	0.3 MOI	8	2	mRNA	nucleus	529	7.053333333333334	18.17018331505002
1	0.3 MOI	8	2	vRNA	cytoplasm	895	11.933333333333334	9.142022144120347
1	0.3 MOI	8	2	vRNA	nucleus	411	5.48	9.142022144120347
1	0.3 MOI	8	3	mRNA	cytoplasm	2193	31.32857142857143	18.17018331505002
1	0.3 MOI	8	3	mRNA	nucleus	424	6.057142857142857	18.17018331505002
1	0.3 MOI	8	3	vRNA	cytoplasm	443	6.328571428571428	9.142022144120347
1	0.3 MOI	8	3	vRNA	nucleus	392	5.6	9.142022144120347
1	0.3 MOI	8	4	mRNA	cytoplasm	1518	18.289156626506024	18.17018331505002
1	0.3 MOI	8	4	mRNA	nucleus	520	6.265060240963855	18.17018331505002
1	0.3 MOI	8	4	vRNA	cytoplasm	335	4.0361445783132535	9.142022144120347
1	0.3 MOI	8	4	vRNA	nucleus	441	5.313253012048193	9.142022144120347
1	0.3 MOI	8	5	mRNA	cytoplasm	829	20.725	18.17018331505002
1	0.3 MOI	8	5	mRNA	nucleus	454	11.35	18.17018331505002
1	0.3 MOI	8	5	vRNA	cytoplasm	174	4.35	9.142022144120347
1	0.3 MOI	8	5	vRNA	nucleus	197	4.925	9.142022144120347
1	0.3 MOI	8	6	mRNA	cytoplasm	903	17.705882352941174	18.17018331505002
1	0.3 MOI	8	6	mRNA	nucleus	331	6.490196078431373	18.17018331505002
1	0.3 MOI	8	6	vRNA	cytoplasm	217	4.254901960784314	9.142022144120347
1	0.3 MOI	8	6	vRNA	nucleus	232	4.549019607843137	9.142022144120347
1	0.3 MOI	8	7	mRNA	cytoplasm	2131	27.32051282051282	18.17018331505002
1	0.3 MOI	8	7	mRNA	nucleus	511	6.551282051282051	18.17018331505002
1	0.3 MOI	8	7	vRNA	cytoplasm	456	5.846153846153846	9.142022144120347
1	0.3 MOI	8	7	vRNA	nucleus	386	4.948717948717949	9.142022144120347
1	0.3 MOI	8	8	mRNA	cytoplasm	2162	37.275862068965516	18.17018331505002
1	0.3 MOI	8	8	mRNA	nucleus	373	6.431034482758621	18.17018331505002
1	0.3 MOI	8	8	vRNA	cytoplasm	671	11.568965517241379	9.142022144120347
1	0.3 MOI	8	8	vRNA	nucleus	342	5.896551724137931	9.142022144120347
1	0.3 MOI	8	9	mRNA	cytoplasm	1791	29.360655737704917	18.17018331505002
1	0.3 MOI	8	9	mRNA	nucleus	384	6.295081967213115	18.17018331505002
1	0.3 MOI	8	9	vRNA	cytoplasm	594	9.737704918032787	9.142022144120347
1	0.3 MOI	8	9	vRNA	nucleus	359	5.885245901639344	9.142022144120347
1	1.0 MOI	0	0	mRNA	cytoplasm	164	2.1298701298701297	1.7887053848309689
1	1.0 MOI	0	0	mRNA	nucleus	205	2.6623376623376624	1.7887053848309689
1	1.0 MOI	0	0	vRNA	cytoplasm	113	1.4675324675324675	1.2257022723972884
1	1.0 MOI	0	0	vRNA	nucleus	128	1.6623376623376622	1.2257022723972884
1	1.0 MOI	0	1	mRNA	cytoplasm	143	2.0140845070422535	1.7887053848309689
1	1.0 MOI	0	1	mRNA	nucleus	164	2.3098591549295775	1.7887053848309689
1	1.0 MOI	0	1	vRNA	cytoplasm	74	1.0422535211267605	1.2257022723972884
1	1.0 MOI	0	1	vRNA	nucleus	112	1.5774647887323945	1.2257022723972884
1	1.0 MOI	0	2	mRNA	cytoplasm	130	2.1666666666666665	1.7887053848309689
1	1.0 MOI	0	2	mRNA	nucleus	116	1.9333333333333333	1.7887053848309689
1	1.0 MOI	0	2	vRNA	cytoplasm	45	0.75	1.2257022723972884
1	1.0 MOI	0	2	vRNA	nucleus	56	0.9333333333333333	1.2257022723972884
1	1.0 MOI	0	3	mRNA	cytoplasm	81	1.8409090909090908	1.7887053848309689
1	1.0 MOI	0	3	mRNA	nucleus	87	1.9772727272727273	1.7887053848309689
1	1.0 MOI	0	3	vRNA	cytoplasm	48	1.0909090909090908	1.2257022723972884
1	1.0 MOI	0	3	vRNA	nucleus	40	0.9090909090909091	1.2257022723972884
1	1.0 MOI	0	4	mRNA	cytoplasm	3	0.08333333333333333	1.7887053848309689
1	1.0 MOI	0	4	mRNA	nucleus	2	0.05555555555555555	1.7887053848309689
1	1.0 MOI	0	4	vRNA	cytoplasm	1	0.027777777777777776	1.2257022723972884
1	1.0 MOI	0	4	vRNA	nucleus	3	0.08333333333333333	1.2257022723972884
1	1.0 MOI	0	5	mRNA	cytoplasm	13	1	1.7887053848309689
1	1.0 MOI	0	5	mRNA	nucleus	16	1.2307692307692308	1.7887053848309689
1	1.0 MOI	0	5	vRNA	cytoplasm	6	0.46153846153846156	1.2257022723972884
1	1.0 MOI	0	5	vRNA	nucleus	11	0.8461538461538463	1.2257022723972884
1	1.0 MOI	0	6	mRNA	cytoplasm	146	1.9210526315789473	1.7887053848309689
1	1.0 MOI	0	6	mRNA	nucleus	180	2.3684210526315788	1.7887053848309689
1	1.0 MOI	0	6	vRNA	cytoplasm	78	1.0263157894736843	1.2257022723972884
1	1.0 MOI	0	6	vRNA	nucleus	96	1.263157894736842	1.2257022723972884
1	1.0 MOI	0	7	mRNA	cytoplasm	116	1.5890410958904109	1.7887053848309689
1	1.0 MOI	0	7	mRNA	nucleus	150	2.054794520547945	1.7887053848309689
1	1.0 MOI	0	7	vRNA	cytoplasm	114	1.5616438356164384	1.2257022723972884
1	1.0 MOI	0	7	vRNA	nucleus	139	1.9041095890410957	1.2257022723972884
1	1.0 MOI	0	8	mRNA	cytoplasm	108	1.5211267605633803	1.7887053848309689
1	1.0 MOI	0	8	mRNA	nucleus	158	2.2253521126760565	1.7887053848309689
1	1.0 MOI	0	8	vRNA	cytoplasm	81	1.1408450704225352	1.2257022723972884
1	1.0 MOI	0	8	vRNA	nucleus	121	1.704225352112676	1.2257022723972884
1	1.0 MOI	0	9	mRNA	cytoplasm	114	1.3902439024390245	1.7887053848309689
1	1.0 MOI	0	9	mRNA	nucleus	148	1.8048780487804879	1.7887053848309689
1	1.0 MOI	0	9	vRNA	cytoplasm	55	0.6707317073170732	1.2257022723972884
1	1.0 MOI	0	9	vRNA	nucleus	98	1.1951219512195121	1.2257022723972884
1	1.0 MOI	1	0	mRNA	cytoplasm	1108	11.787234042553191	8.28336402361983
1	1.0 MOI	1	0	mRNA	nucleus	659	7.01063829787234	8.28336402361983
1	1.0 MOI	1	0	vRNA	cytoplasm	362	3.851063829787234	4.270755682612458
1	1.0 MOI	1	0	vRNA	nucleus	439	4.670212765957447	4.270755682612458
1	1.0 MOI	1	1	mRNA	cytoplasm	926	10.404494382022472	8.28336402361983
1	1.0 MOI	1	1	mRNA	nucleus	543	6.101123595505618	8.28336402361983
1	1.0 MOI	1	1	vRNA	cytoplasm	363	4.078651685393258	4.270755682612458
1	1.0 MOI	1	1	vRNA	nucleus	341	3.831460674157303	4.270755682612458
1	1.0 MOI	1	2	mRNA	cytoplasm	905	9.945054945054945	8.28336402361983
1	1.0 MOI	1	2	mRNA	nucleus	577	6.34065934065934	8.28336402361983
1	1.0 MOI	1	2	vRNA	cytoplasm	317	3.4835164835164836	4.270755682612458
1	1.0 MOI	1	2	vRNA	nucleus	454	4.989010989010989	4.270755682612458
1	1.0 MOI	1	3	mRNA	cytoplasm	959	9.59	8.28336402361983
1	1.0 MOI	1	3	mRNA	nucleus	578	5.78	8.28336402361983
1	1.0 MOI	1	3	vRNA	cytoplasm	271	2.71	4.270755682612458
1	1.0 MOI	1	3	vRNA	nucleus	397	3.9699999999999998	4.270755682612458
1	1.0 MOI	1	4	mRNA	cytoplasm	833	8.5	8.28336402361983
1	1.0 MOI	1	4	mRNA	nucleus	452	4.612244897959184	8.28336402361983
1	1.0 MOI	1	4	vRNA	cytoplasm	269	2.7448979591836733	4.270755682612458
